Year,Town,Type,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2008,Middlesex,Grand Total,883,1759.0,445.0,360.0,12.0,66.0,52595419.0,36156829.0,35763015.0,1683779.0661999998
2008,Middletown Springs,Grand Total,408,751.0,196.0,174.0,10.0,28.0,18207618.93,11577978.0,11063604.0,475384.8568
2008,Milton,Grand Total,5311,10253.0,2347.0,2398.0,81.0,485.0,262888675.0,172820348.0,172127750.0,7541220.329999997
2008,Monkton,Grand Total,861,1867.0,498.0,304.0,11.0,48.0,55117785.0,37885572.0,37501344.0,1839936.1212999998
2008,Montgomery,Grand Total,564,1066.0,230.0,268.0,8.0,58.0,20218883.0,12894252.0,12703760.0,542837.1640999999
2008,Montpelier,Grand Total,4325,7181.0,1401.0,2488.0,64.0,372.0,221569320.0,152703665.0,149417539.0,7091254.7442
2008,Moretown,Grand Total,842,1562.0,378.0,396.0,18.0,50.0,43792713.0,29073015.0,28724333.0,1297629.9352
2008,Morgan,Grand Total,357,659.0,168.0,156.0,9.0,24.0,16302520.0,10572957.0,10464217.0,487870.8071
2008,Morristown,Grand Total,2705,4933.0,1029.0,1378.0,37.0,261.0,120484105.0,74989134.0,74336637.0,3542270.813099999
2008,Mt. Holly,Grand Total,669,1238.0,308.0,300.0,11.0,50.0,29013490.0,18077005.0,17946104.0,759467.8609999999
2008,Mt. Tabor,Grand Total,79,158.0,39.0,32.0,0.0,8.0,3231733.0,1897329.0,1843982.0,73612.73410000002
2008,N. Bennington ID,Grand Total,596,1073.0,217.0,314.0,12.0,53.0,24479833.0,15560433.0,15294486.0,633675.8559999999
2008,New Haven,Grand Total,916,1753.0,422.0,410.0,11.0,73.0,47082152.0,32240907.0,31181223.0,1418686.0246
2008,Newark,Grand Total,259,482.0,113.0,118.0,6.0,22.0,10499017.0,6465157.0,5929954.0,274483.99439999997
2008,Newbury,Grand Total,827,1581.0,384.0,358.0,16.0,69.0,34691309.0,21479680.0,21413188.0,912765.4896999999
2008,Newfane,Grand Total,862,1513.0,376.0,418.0,8.0,60.0,40176518.0,26751380.0,26439187.0,1213539.6998
2008,Newport City,Grand Total,2071,3561.0,695.0,1136.0,18.0,222.0,76085657.0,47412535.0,46513243.0,1945092.9453999996
2008,Newport Town,Grand Total,854,1656.0,394.0,368.0,12.0,80.0,33574763.6,20745860.0,20575648.0,924326.9198
2008,North Hero,Grand Total,448,840.0,235.0,190.0,7.0,16.0,29978162.0,20829204.0,20132101.0,1052023.5681
2008,Northfield,Grand Total,2304,4198.0,930.0,1141.0,37.0,196.0,103564360.13000001,67131020.12,66836130.12,2877946.5293000005
2008,Norton,Grand Total,94,156.0,37.0,49.0,2.0,6.0,2906396.0,1693045.0,1646821.0,62340.1395
2008,Norwich,Grand Total,1814,3474.0,828.0,854.0,32.0,100.0,197213997.0,141662020.0,136953189.0,7970778.223200001
2008,Orange,Grand Total,561,1095.0,265.0,239.0,7.0,50.0,24241845.0,15456428.0,15125612.0,652772.4265999999
2008,Orleans,Grand Total,555,954.0,171.0,310.0,13.0,61.0,16670711.0,9523406.0,9471285.0,378479.7233000001
2008,Orwell,Grand Total,613,1217.0,285.0,270.0,11.0,47.0,24487428.009999998,15481575.0,15278461.0,649223.7014
2008,Panton,Grand Total,311,620.0,159.0,121.0,4.0,27.0,16762583.0,10848825.0,10628047.0,506964.9783
2008,Pawlet,Grand Total,704,1383.0,329.0,312.0,11.0,52.0,28643616.0,19499819.0,19263792.0,699393.3524
2008,Peacham,Grand Total,356,687.0,172.0,159.0,4.0,21.0,21116439.0,14982908.0,14075381.0,740930.1876
2008,Peru,Grand Total,211,395.0,99.0,97.0,4.0,11.0,12887483.0,8598638.0,8064350.0,392083.5195
2008,Pittsfield,Grand Total,258,458.0,114.0,129.0,3.0,12.0,17057309.0,12448238.0,11839779.0,733324.6287
2008,Pittsford,Grand Total,1537,2870.0,702.0,718.0,14.0,103.0,75908355.0,49866009.0,49610288.0,2265218.5096000005
2008,Plainfield,Grand Total,736,1306.0,262.0,377.0,9.0,88.0,31143513.0,19937490.0,19960331.0,879727.6923
2008,Plymouth,Grand Total,287,495.0,130.0,139.0,6.0,12.0,13839475.0,8657127.0,8530153.0,379292.2897000001
2008,Pomfret,Grand Total,444,830.0,219.0,193.0,3.0,29.0,29219724.0,19246196.0,18725021.0,909581.3207999999
2008,Poultney,Grand Total,1459,2659.0,615.0,724.0,25.0,95.0,57566339.0,34646646.0,34618591.0,1344020.0901999995
2008,Pownal,Grand Total,1581,3042.0,710.0,702.0,29.0,140.0,65628723.02,41360475.0,41571922.0,1235648.6800000002
2008,Proctor,Grand Total,903,1739.0,397.0,410.0,20.0,76.0,41580758.0,26466337.0,26378243.0,1199500.1234
2008,Putney,Grand Total,1239,2152.0,436.0,658.0,26.0,119.0,57950293.0,41666989.0,38843380.0,1773697.9933999996
2008,Randolph,Grand Total,2232,4047.0,903.0,1100.0,27.0,202.0,98749467.01,63662448.0,63044297.0,2844424.1599999988
2008,Reading,Grand Total,360,659.0,157.0,166.0,8.0,29.0,18356804.0,12075440.0,12101690.0,554808.2946
2008,Readsboro,Grand Total,358,666.0,152.0,172.0,4.0,30.0,13124780.0,8413302.0,8399890.0,240918.93279999998
2008,Richford,Grand Total,1018,2035.0,418.0,455.0,16.0,129.0,34330264.0,19425381.0,19503622.0,781486.2313
2008,Richmond,Grand Total,2077,4165.0,989.0,921.0,26.0,141.0,134209764.0,93396608.0,92424262.0,4694174.222400002
2008,Ripton,Grand Total,291,568.0,134.0,134.0,3.0,20.0,36535610.0,29501763.0,22074619.0,1629503.7184000001
2008,Rochester,Grand Total,603,1051.0,243.0,307.0,11.0,42.0,27155063.0,17536052.0,17221934.0,773753.1886
2008,Rockingham,Grand Total,2541,4628.0,935.0,1288.0,47.0,271.0,94195691.0,58023324.0,57626167.0,2452872.171
2008,Roxbury,Grand Total,325,634.0,153.0,129.0,6.0,37.0,14692229.0,9564116.0,9405825.0,423168.40459999995
2008,Royalton,Grand Total,1254,2238.0,497.0,633.0,30.0,94.0,50603683.0,32174293.0,31883090.0,1405093.4955000004
2008,Rupert,Grand Total,307,592.0,170.0,115.0,5.0,17.0,15601393.0,7981255.0,7805968.0,334300.5695
2008,Rutland City,Grand Total,8447,14296.0,2687.0,4802.0,109.0,849.0,321835929.20000005,202941937.21,200666157.21,8832859.316599999
2008,Rutland Town,Grand Total,2112,3802.0,947.0,1008.0,24.0,133.0,133038637.0,94776010.0,93023797.0,4841443.693999998
2008,Ryegate,Grand Total,603,1142.0,279.0,263.0,7.0,54.0,23423456.0,14465926.0,14292903.0,595741.6374
2008,Salisbury,Grand Total,558,1067.0,241.0,258.0,9.0,50.0,26756168.0,17335939.0,17078523.0,787014.0269
2008,Sandgate,Grand Total,166,298.0,75.0,75.0,2.0,14.0,7743797.0,4686033.0,4645038.0,181958.0541
2008,Searsburg,Grand Total,34,75.0,20.0,12.0,0.0,2.0,1524040.0,989676.0,982435.0,42330.0
2008,Shaftbury ID,Grand Total,275,578.0,152.0,98.0,2.0,23.0,16497424.0,11022274.0,11092043.0,467913.23300000007
2008,Shaftsbury,Grand Total,1423,2737.0,716.0,600.0,13.0,94.0,78908646.00999999,53040184.0,52305811.0,2395733.7946999995
2008,Sharon,Grand Total,738,1382.0,320.0,347.0,16.0,55.0,40281735.0,27841789.0,26684029.0,1218856.7096999998
2008,Sheffield,Grand Total,344,665.0,162.0,150.0,2.0,30.0,12446767.0,7231569.0,7152225.0,289577.4593
2008,Shelburne,Grand Total,3753,7077.0,1673.0,1816.0,42.0,222.0,541646761.01,336978034.0,312399097.0,20596002.053600002
2008,Sheldon,Grand Total,996,2026.0,446.0,431.0,12.0,107.0,45363279.0,29003632.0,28569381.0,1317740.8608
2008,Shoreham,Grand Total,619,1170.0,297.0,279.0,6.0,37.0,27612548.0,18681600.0,18132072.0,772521.0189
2008,Shrewsbury,Grand Total,585,1052.0,268.0,275.0,7.0,35.0,31337144.0,21149352.0,20813802.0,1046872.3163000001
2008,South Burlington,Grand Total,9663,16681.0,3504.0,5393.0,122.0,644.0,627144664.3199999,443208455.28999996,434174360.28999996,22442707.992399994
2008,South Hero,Grand Total,916,1689.0,429.0,411.0,9.0,67.0,64635785.0,45583000.0,44297096.0,2470699.4649
2008,Springfield,Grand Total,4643,8462.0,1849.0,2263.0,70.0,461.0,184534381.0,115457996.0,114168372.0,4900241.253899998
2008,St. Albans City,Grand Total,3403,6136.0,1099.0,1824.0,64.0,416.0,147172816.0,94562171.0,93232020.0,4467248.8433
2008,St. Albans Town,Grand Total,2954,5744.0,1306.0,1309.0,62.0,277.0,146013950.0,96934231.0,95511135.0,4360341.470399999
2008,St. George,Grand Total,337,631.0,136.0,157.0,3.0,41.0,20002016.0,12987100.0,12561302.0,612572.3125999998
2008,St. Johnsbury,Grand Total,3446,6312.0,1257.0,1746.0,59.0,384.0,135839979.0,85200934.0,83468807.0,3757021.4801000003
2008,Stamford,Grand Total,417,804.0,209.0,174.0,11.0,23.0,21206762.0,14075373.0,13679480.0,258116.72529999996
2008,Stannard,Grand Total,99,188.0,42.0,43.0,0.0,14.0,3409163.0,1902105.0,1891281.0,76860.26999999999
2008,Starksboro,Grand Total,874,1734.0,377.0,402.0,17.0,78.0,39709601.0,25242396.0,24936376.0,1101140.1253
2008,Stockbridge,Grand Total,352,663.0,163.0,148.0,14.0,27.0,15926400.0,10490175.0,10277599.0,436429.6888
2008,Stowe,Grand Total,2437,4181.0,930.0,1315.0,51.0,141.0,244961661.0,184894980.0,181656235.0,11805719.897899996
2008,Strafford,Grand Total,556,1095.0,273.0,246.0,2.0,35.0,36493233.0,25802898.0,23990820.0,1327468.8436
2008,Stratton,Grand Total,158,261.0,58.0,85.0,9.0,6.0,11042712.0,7083319.0,6883907.0,254576.96550000002
2008,Sudbury,Grand Total,275,504.0,132.0,120.0,6.0,17.0,12145445.0,7651077.0,7603661.0,331588.485
2008,Sunderland,Grand Total,484,895.0,233.0,205.0,6.0,40.0,22132657.01,13988410.0,13906280.0,574562.7938999999
2008,Sutton,Grand Total,442,892.0,226.0,172.0,5.0,39.0,16877025.0,10322003.0,10036655.0,427192.1824
2008,Swanton,Grand Total,3276,6214.0,1380.0,1514.0,50.0,332.0,155346651.01,101244548.0,99988993.0,4571666.497300001
2008,Thetford,Grand Total,1456,2758.0,662.0,667.0,25.0,102.0,85546681.37,58877250.370000005,58477031.370000005,2889311.6712999996
2008,Tinmouth,Grand Total,281,540.0,141.0,111.0,5.0,24.0,12130922.0,7570365.0,7456438.0,314452.4281
2008,Topsham,Grand Total,577,1091.0,256.0,267.0,7.0,47.0,20964529.0,12753509.0,12603463.0,519364.1438999999
2008,Townshend,Grand Total,597,1077.0,248.0,282.0,17.0,50.0,26039918.0,16832631.0,16415724.0,696747.3476
2008,Troy,Grand Total,845,1594.0,346.0,408.0,11.0,80.0,28744293.0,17141654.0,16961095.0,727061.155
2008,Tunbridge,Grand Total,648,1179.0,271.0,296.0,16.0,65.0,35987510.0,24116782.0,23051231.0,1046212.5739000001
2008,Underhill ID,Grand Total,378,715.0,172.0,184.0,5.0,17.0,20088545.0,13148449.0,13103595.0,596587.4874
2008,Underhill Town,Grand Total,1197,2436.0,652.0,486.0,12.0,47.0,87727489.02,61518542.0,60225905.0,3041133.3061000006
2008,Vergennes,Grand Total,1362,2396.0,480.0,732.0,14.0,136.0,54768972.0,34730769.0,34527497.0,1382159.3895
2008,Vernon,Grand Total,1038,2045.0,508.0,448.0,9.0,73.0,56572140.0,38086950.0,38010032.0,1615948.3291
2008,Vershire,Grand Total,356,652.0,143.0,171.0,8.0,34.0,13605151.0,8040937.0,8077984.0,325146.2912
2008,Victory,Grand Total,30,45.0,7.0,17.0,1.0,5.0,561675.0,278601.0,278549.0,10178.0
2008,Waitsfield,Grand Total,1010,1777.0,412.0,520.0,16.0,62.0,67780177.0,48649730.0,47233596.0,2183315.673699999
2008,Walden,Grand Total,411,831.0,189.0,178.0,5.0,39.0,14682483.0,8678113.0,8560587.0,368701.52489999996
2008,Wallingford,Grand Total,1107,2057.0,513.0,508.0,12.0,74.0,51949987.0,34539506.0,34222222.0,1549424.1517999999
2008,Waltham,Grand Total,215,418.0,113.0,93.0,2.0,7.0,13320520.0,9380839.0,9236860.0,448581.11059999996
2008,Wardsboro,Grand Total,390,756.0,177.0,177.0,8.0,28.0,15339124.0,8987477.0,8736073.0,354670.4215
2008,Warren,Grand Total,879,1516.0,324.0,483.0,23.0,49.0,44361526.0,32997793.0,32934758.0,1551664.3749999998
2008,Washington,Grand Total,655,1122.0,247.0,342.0,9.0,57.0,25354954.0,15928835.0,15802915.0,628913.0693000002
2008,Waterbury,Grand Total,2784,5034.0,1147.0,1385.0,44.0,208.0,166957932.0,116749007.0,115503933.0,5716603.039400001
2008,Waterford,Grand Total,602,1256.0,338.0,221.0,6.0,37.0,33826079.0,23588907.0,22636122.0,1103942.9002
2008,Waterville,Grand Total,360,701.0,167.0,159.0,6.0,28.0,16324638.0,10861577.0,10629779.0,527506.8156
2008,Weathersfield,Grand Total,1425,2596.0,684.0,637.0,11.0,93.0,62495197.0,40142705.0,40359807.0,1792335.8684
2008,Wells,Grand Total,579,1038.0,242.0,266.0,13.0,58.0,28020833.0,18631400.0,18683990.0,664898.0507999999
2008,Wells River,Grand Total,271,449.0,73.0,158.0,5.0,35.0,8190884.0,4773478.0,4635395.0,180676.59380000003
2008,West Fairlee,Grand Total,281,549.0,136.0,110.0,7.0,28.0,13862047.0,8905642.0,8771564.0,420146.11429999996
2008,West Haven,Grand Total,136,251.0,66.0,62.0,0.0,8.0,5988478.0,3935268.0,3602176.0,156326.3469
2008,West Rutland,Grand Total,1308,2330.0,502.0,671.0,15.0,120.0,61961573.0,39632915.0,36187983.0,1757746.3554000002
2008,West Windsor,Grand Total,521,966.0,266.0,223.0,16.0,16.0,104989174.0,91488991.0,76466910.0,4243604.3108
2008,Westfield,Grand Total,245,477.0,128.0,100.0,3.0,14.0,9075569.0,5384737.0,5217771.0,201091.6625
2008,Westford,Grand Total,987,1995.0,483.0,421.0,17.0,66.0,64425879.0,45174904.0,44854020.0,2264053.1754
2008,Westminster,Grand Total,1481,2740.0,651.0,693.0,29.0,108.0,70542961.0,46188278.0,45726359.0,2074730.9148000004
2008,Westmore,Grand Total,171,321.0,93.0,67.0,2.0,9.0,8213056.0,5404869.0,5171945.0,249205.41879999998
2008,Weston,Grand Total,325,570.0,145.0,159.0,4.0,17.0,22206981.0,14948198.0,14387812.0,684444.2965
2008,Weybridge,Grand Total,409,845.0,218.0,161.0,6.0,24.0,35108426.0,26636370.0,25597517.0,1507293.1845
2008,Wheelock,Grand Total,313,628.0,158.0,133.0,4.0,18.0,12375196.0,7373770.0,7287961.0,298163.09260000003
2008,Whiting,Grand Total,244,441.0,96.0,123.0,8.0,17.0,9493149.0,5920465.0,5899941.0,260139.9075
2008,Whitingham,Grand Total,610,1175.0,293.0,271.0,6.0,40.0,26457024.0,15796910.0,16118040.0,600372.9545999999
2008,Williamstown,Grand Total,1719,3242.0,734.0,792.0,24.0,169.0,71479119.0,45440916.0,44868107.0,1900496.4476
2008,Williston,Grand Total,4489,8762.0,2076.0,2086.0,49.0,278.0,354286579.01,258076523.0,256557885.0,14534840.566399999
2008,Wilmington,Grand Total,1101,1888.0,412.0,578.0,28.0,83.0,55918793.0,38428865.0,36967670.0,1961299.673
2008,Windham,Grand Total,375,631.0,121.0,204.0,8.0,42.0,15145385.0,9251178.0,9366652.0,377745.90499999997
2008,Windsor,Grand Total,1940,3407.0,698.0,1027.0,27.0,188.0,77658056.0,49832450.0,48890667.0,1993867.876500001
2008,Winhall,Grand Total,409,725.0,197.0,184.0,14.0,14.0,65545835.0,52586462.0,41807704.0,793064.9863999999
2008,Winooski,Grand Total,3577,5582.0,852.0,2314.0,56.0,355.0,121493578.0,75780500.0,75615702.0,3113593.207999999
2008,Wolcott,Grand Total,818,1577.0,347.0,373.0,11.0,87.0,30907644.0,18467416.0,18018656.0,714787.2283000001
2008,Woodbury,Grand Total,439,802.0,193.0,203.0,8.0,35.0,20552469.0,13254606.0,12976042.0,581638.1277
2008,Woodford,Grand Total,177,338.0,84.0,78.0,5.0,10.0,7397117.0,4503380.0,4526799.0,145912.3938
2008,Woodstock,Grand Total,1774,3051.0,708.0,905.0,38.0,123.0,107628502.0,76759322.0,71941415.0,3587719.7138000005
2008,Worcester,Grand Total,492,958.0,237.0,201.0,10.0,44.0,22188870.0,14387305.0,14327660.0,633227.2111999999
2008,Suppressed,Grand Total,208,391.0,107.0,91.0,3.0,7.0,10472092.0,10366625.0,9387508.0,461630.9895
